player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_name,league_name,club_position,nationality_name,preferred_foot,weak_foot,pace,shooting,passing,dribbling,defending,physic
251625,U. Eneme-Ella,Ulrick Brad Eneme Ella,"CAM, CM",61,71,725000,1000,22,22-05-2001,184,75,Angers SCO,Ligue 2,SUB,Gabon,Right,2,60,53,58,66,41,51
253369,J. Persson,Jakob Axel Krister Voelkerling-Persson,"CB, RB",61,71,700000,750,22,27-09-2000,192,81,Sirius,Allsvenskan,RB,Sweden,Right,3,54,27,46,51,58,71
253736,R. Alves,Ricardo Azevedo Alves,"CAM, LM",61,71,725000,1000,21,02-12-2001,177,68,Yverdon Sport,Super League,RES,Switzerland,Left,3,69,44,59,70,48,45
255056,G. Sardelis,Giannis Sardelis,"LW, RW",61,71,725000,500,22,03-11-2000,171,66,Panathinaikos,Super League,RES,Greece,Right,4,73,55,57,65,36,52
257158,J. Karlsson,Johan Karlsson,"RB, LB, CM",61,71,700000,650,22,20-06-2001,172,68,Kalmar,Allsvenskan,SUB,Sweden,Right,3,68,42,55,61,55,60
257811,D. Isac,Damian Daniel Isac,"CM, CDM",61,71,725000,1000,22,31-01-2001,180,70,UTA Arad,Liga 1,SUB,Romania,Right,4,71,52,56,60,54,65
258239,M. Kochalski,Mateusz Kochalski,GK,61,71,650000,500,22,25-07-2000,190,88,Stal Mielec,Ekstraklasa,GK,Poland,Right,2,,,,,,
258282,D. Segovia,Diego Alexandre Segovia Hernández,GK,61,71,625000,2000,23,15-05-2000,191,80,Independiente,Liga Profesional,RES,Uruguay,Right,2,,,,,,
258907,S. Wallner,Silvan Jeremy Wallner,"CB, RB",61,71,700000,1000,21,15-01-2002,185,76,Zürich,Super League,SUB,Switzerland,Right,3,70,38,51,52,61,64
259673,M. Bruns,Max Bruns,"CB, CDM",61,71,675000,1000,20,06-11-2002,183,67,FC Twente,Eredivisie,SUB,Netherlands,Right,3,63,43,59,57,62,62
260612,V. Karlsson,Victor Karlsson,"RM, RW",61,71,725000,650,22,18-05-2001,176,69,Varberg BoIS,Allsvenskan,SUB,Sweden,Left,3,71,55,57,62,41,55
260683,B. Allgeier,Bastian Allgeier,"RWB, RM",61,71,700000,500,21,18-02-2002,194,82,Ulm,3. Liga,RM,Germany,Right,3,67,29,48,54,57,68
263062,N. Reichmuth,Nils Reichmuth,"CAM, CM",61,71,725000,2000,21,22-02-2002,175,70,Zürich,Super League,SUB,Switzerland,Left,3,66,53,62,59,39,56
263101,K. Ehibhatiomhan,Kelvin Ehibhatiomhan,ST,61,71,725000,1000,20,23-04-2003,191,82,Reading,League One,RS,England,Right,3,72,59,40,57,19,66
263388,P. Polykarpou,Paris Polykarpou,"CDM, CB",61,71,700000,500,22,01-09-2000,182,74,APOEL,1. Division,RES,Cyprus,Right,3,63,33,51,54,59,63
263436,G. Balzi,Guillermo Balzi,"CM, CAM",61,71,725000,2000,21,23-07-2001,175,64,Newell's Old Boys,Liga Profesional,RES,Argentina,Left,3,67,57,60,64,51,59
263498,L. Martínez,Laureano Imanol Martínez Lezcano,GK,61,71,650000,1000,21,03-04-2002,188,85,Talleres Córdoba,Liga Profesional,RES,Argentina,Right,3,,,,,,
263844,N. Botić,Noah Botić,ST,61,71,750000,650,21,11-01-2002,183,74,Western United,A-League,ST,Australia,Right,3,48,63,46,61,28,53
264099,L. Everink,Luca Everink,RB,61,71,700000,1000,22,09-02-2001,179,76,Go Ahead Eagles,Eredivisie,SUB,Netherlands,Right,3,72,31,47,57,59,67
264147,N. Palavecino,Jeremías Nicolás Palavecino,RM,61,71,725000,2000,20,29-03-2003,186,75,Estudiantes,Liga Profesional,RES,Argentina,Left,3,63,61,62,60,46,53
264435,L. Halangk,Lucas Halangk,RB,61,71,675000,500,19,22-09-2003,184,74,Hallescher FC,3. Liga,RB,Germany,Right,3,73,49,53,57,58,61
265535,R. Meissen,Rick Meissen,CB,61,71,700000,1000,21,24-02-2002,193,84,Sparta Rotterdam,Eredivisie,SUB,Netherlands,Right,3,51,33,42,46,60,71
265750,F. Wienand,Felix Bernd Wienand,GK,61,71,650000,550,21,27-06-2002,189,80,Rot-Weiss Essen,3. Liga,SUB,Germany,Right,3,,,,,,
267785,R. Voisine,Robin Voisine,CB,61,71,700000,3000,21,07-04-2002,188,77,Nantes,Ligue 1,RES,France,Left,2,51,33,32,42,59,63
270064,I. Monterisi,Ilario Monterisi,"RB, CB",61,71,700000,1000,21,19-12-2001,190,82,Frosinone,Serie A,RCB,Italy,Right,3,61,30,44,47,63,67
270554,F. Keidel,Felix Keidel,"CM, CDM",61,71,725000,1000,20,14-06-2003,178,70,Ingolstadt,3. Liga,LCM,Germany,Right,3,66,42,60,59,55,56
270955,N. Quiñónes,Nelson Quiñónes,"LM, RM",61,71,725000,1000,20,20-08-2002,175,67,Houston Dynamo,Major League Soccer,LM,Colombia,Right,4,72,53,54,67,38,48
273611,F. Silvera,Facundo Ezequiel Silvera Andreoli,"LM, LW",61,71,725000,500,21,18-11-2001,172,66,Danubio,Primera Division,SUB,Uruguay,Right,3,66,58,55,64,29,42
274119,A. Riquelme,Alan Riquelme,LB,61,71,675000,500,19,07-12-2003,176,67,Palestino,Primera Division,SUB,Chile,Left,4,66,42,52,58,58,55
276007,P. Katseris,Panos Katseris,"LM, RM",61,71,725000,600,21,05-07-2001,175,70,Catanzaro,Serie B,SUB,Greece,Right,4,80,53,58,62,39,57
276272,N. Ganaus,Noah Ganaus,ST,61,71,750000,1000,22,19-01-2001,195,80,Jahn Regensburg,3. Liga,SUB,Germany,Right,3,54,60,46,56,24,63
276413,T. Estevão,Tiago Estevão,GK,61,71,650000,500,21,13-05-2002,193,80,Borussia Dortmund II,3. Liga,RES,Germany,Right,3,,,,,,
276663,J. Wegmann,Jordi Wegmann,LB,61,71,700000,500,21,21-05-2002,186,75,Hallescher FC,3. Liga,SUB,Germany,Left,3,71,46,54,63,58,61
277652,Jesús Belza,Jesús Belza Medina,"RB, RM",61,71,675000,900,19,26-02-2004,168,63,Tenerife,La Liga 2,RES,Spain,Right,3,78,48,51,58,56,46
277827,Kike Bartual,Enrique Bartual González,GK,61,71,650000,2000,21,10-04-2002,186,75,Villarreal,La Liga,RES,Spain,Right,3,,,,,,
277842,J. Brandt,Jascha Brandt,CAM,61,71,725000,3000,20,20-03-2003,184,70,Paderborn,2. Bundesliga,RES,Germany,Left,4,76,44,60,64,33,51
277958,D. Mamutovic,David Mamutovic,"LM, LWB, RM",61,71,725000,4000,22,05-12-2000,189,75,FSV Mainz 05,Bundesliga,RES,Germany,Left,3,67,58,58,62,43,59
239772,J. Stolarczyk,Jakub Stolarczyk,GK,61,70,650000,4000,22,19-12-2000,194,79,Leicester City,Championship,SUB,Poland,Right,2,,,,,,
240096,L. Brook,Lachlan Ricky Brook,"RM, LM",61,70,725000,2000,22,08-02-2001,178,69,Western Sydney Wanderers,A-League,LM,Australia,Left,2,82,55,54,63,36,53
240420,I. Contreras,Iván Alejandro Contreras Araya,"RB, CB",61,70,700000,550,21,26-07-2001,175,78,Cobresal,Primera Division,SUB,Chile,Left,3,61,25,48,56,61,56
243866,T. Gundelund,Thomas Gundelund Nielsen,RWB,61,70,700000,1000,21,06-11-2001,180,68,Vejle,Superliga,RES,Denmark,Right,3,71,40,55,62,55,59
244224,F. Hammar,Fredrik Hammar,"CM, RM",61,70,725000,1000,22,26-02-2001,175,70,Hammarby,Allsvenskan,LCM,Sweden,Right,3,69,54,58,65,57,62
246467,A. Youssef,Ali Youssef,"CAM, ST",61,70,725000,1000,22,05-08-2000,182,74,Häcken,Allsvenskan,RES,Tunisia,Right,3,74,52,56,65,36,57
247092,A. Abrahamsson,Alexander Abrahamsson,CB,61,70,675000,600,23,07-08-1999,187,75,Brommapojkarna,Allsvenskan,SUB,Sweden,Right,4,66,25,44,57,60,64
247892,A. Alsanati,André Alsanati,RW,61,70,725000,900,23,06-01-2000,170,65,Sirius,Allsvenskan,RW,Iraq,Left,3,67,57,59,64,42,52
251323,E. Voufack,Eric Josef Arno Voufack,"RB, RM",61,70,700000,750,21,25-09-2001,182,75,Rot-Weiss Essen,3. Liga,SUB,Germany,Right,3,74,47,54,60,53,57
252450,H. Boyes,Harry Boyes,"LWB, LB",61,70,700000,4000,21,02-11-2001,180,70,Wycombe Wanderers,League One,LWB,England,Left,2,71,44,53,60,55,52
252884,D. Jefferies,Dominic Jefferies,"CM, LM",61,70,725000,3000,21,22-05-2002,179,78,Gillingham,League Two,RM,Wales,Right,3,73,53,60,64,58,70
253428,V. Jaroš,Vítězslav Jaroš,GK,61,70,650000,7000,21,23-07-2001,190,74,Liverpool,Premier League,RES,Czech Republic,Right,3,,,,,,
253974,S. Robertson,Scott Robertson,"CM, CDM",61,70,725000,1000,21,27-07-2001,185,77,Fleetwood Town,League One,CDM,Scotland,Left,3,71,54,59,65,56,63
254982,M. Adopo,Michel Ndary Adopo,"CM, CDM, CB",61,70,725000,6000,22,19-07-2000,187,84,Atalanta,Serie A,SUB,France,Right,3,65,54,60,61,62,64
255185,Y. Suzuki,鈴木 唯人,"ST, CAM, LM",61,70,750000,2000,21,25-10-2001,175,66,Brøndby,Superliga,SUB,Japan,Right,3,68,63,61,65,48,50
256392,A. Kuol,Alou Kuol,ST,61,70,750000,650,21,05-07-2001,181,72,Central Coast Mariners,A-League,RS,Australia,Right,3,76,60,41,57,28,64
256954,J. Sterner,Jonas Sterner,"CM, RWB",61,70,725000,3000,21,13-05-2002,180,64,Holstein Kiel,2. Bundesliga,SUB,Germany,Right,4,79,43,62,65,60,63
257255,B. Pernot,Barne Pernot,CB,61,70,675000,500,24,11-06-1999,188,76,Verl,3. Liga,SUB,Germany,Right,3,69,32,46,59,60,66
260717,H. Lintott,Harvey Lintott,RB,61,70,675000,1000,20,20-02-2003,188,79,Northampton Town,League One,SUB,England,Right,3,76,39,46,53,57,68
261428,J. Michelbrink,Jonas Michelbrink,CAM,61,70,725000,700,22,23-06-2001,182,70,MSV Duisburg,3. Liga,RES,Germany,Right,3,60,46,59,67,39,38
261454,M. Traore,Mai Traore,ST,61,70,725000,900,23,24-11-1999,185,74,Tromsø,Eliteserien,SUB,Guinea,Left,2,74,58,45,58,19,58
263922,M. Koné,Mohamed Koné,GK,61,70,650000,2000,21,07-03-2002,186,78,Le Havre,Ligue 1,RES,Côte d'Ivoire,Right,3,,,,,,
264192,N. Moriah-Welsh,Nathan Moriah-Welsh,CM,61,70,725000,6000,21,18-03-2002,172,70,AFC Bournemouth,Premier League,RES,Guyana,Right,3,70,54,59,66,53,63
264214,L. Bazzoli,Luca Bazzoli,"CB, CDM",61,70,700000,700,22,01-11-2000,188,82,Preußen Münster,3. Liga,SUB,Germany,Right,2,51,32,35,41,63,64
266525,İ. Çokçalış,İsmail Çokçalış,RB,61,70,700000,2000,23,21-06-2000,180,75,Adana Demirspor,Super Lig,RES,Turkey,Right,3,71,30,46,62,57,60
267588,E. Matus,Esteban Matus,LB,61,70,700000,500,21,12-02-2002,176,70,Audax Italiano,Primera Division,LB,Chile,Left,3,71,51,57,61,53,60
268466,S. Kalaj,Sergio Kalaj,CB,61,70,675000,2000,23,28-01-2000,193,79,Frosinone,Serie A,RES,Albania,Right,3,59,27,42,43,61,67
268751,I. Koutsoupias,Ilias Koutsoupias,"CM, CDM",61,70,725000,850,22,10-05-2001,182,78,Bari 1908,Serie B,SUB,Greece,Right,3,66,50,57,62,55,68
268954,J. Gómez,José Amado Gómez,RB,61,70,700000,2000,23,06-03-2000,173,79,Central Cordoba SdE,Liga Profesional,RES,Argentina,Right,2,64,33,40,57,63,61
269725,L. Mouton,Louis Mouton,"CM, CDM",61,70,725000,1000,21,03-06-2002,180,75,Pau,Ligue 2,SUB,France,Right,3,66,40,57,59,55,63
270063,Jair Tavares,Jair Veiga Vieira Tavares,"LM, LW",61,70,725000,1000,22,13-02-2001,181,69,Hibernian,Premiership,RES,Portugal,Right,4,85,56,54,59,25,54
270096,S. La Vardera,Salvatore Dario La Vardera,LB,61,70,700000,500,21,07-03-2002,176,75,Cosenza,Serie B,RES,Italy,Left,3,67,44,51,58,59,61
270371,R. Andrews,Ryan Andrews,"RB, RWB",61,70,650000,1000,18,26-08-2004,175,65,Watford,Championship,SUB,England,Right,2,85,39,51,63,55,52
270943,M. Stoppa,Matteo Stoppa,"ST, CF, LW",61,70,750000,750,22,27-09-2000,174,70,Catanzaro,Serie B,SUB,Italy,Right,3,69,62,63,63,28,56
272578,R. Iriarte,Richard Iriarte,"CM, CDM",61,70,700000,500,19,07-08-2003,177,70,Monagas,Primera Division,LDM,Venezuela,Right,3,77,48,56,58,51,64
272703,J. Martínez,Jayson Alfredo Martínez Vásquez,"LM, LWB",61,70,725000,500,21,17-07-2001,172,71,Metropolitanos,Primera Division,SUB,Venezuela,Right,3,67,49,60,63,45,50
272825,Geovane Jesus,Geovane de Jesus Rocha,"RB, RWB",61,70,700000,1000,21,31-07-2001,182,79,Dallas,Major League Soccer,RB,Brazil,Right,2,63,40,44,52,61,66
273712,G. Kanellopoulos,Georgios Kanellopoulos,CM,61,70,725000,500,23,29-01-2000,185,75,HJK,Veikkausliiga,SUB,Greece,Right,3,69,55,59,65,46,57
274105,Manu Silva,Manuel Jorge Silva,"CB, CDM",61,70,700000,1000,22,12-06-2001,189,83,Vitória SC,Liga Portugal,CB,Portugal,Right,3,55,40,59,54,58,68
274461,P. Szwedzik,Patryk Szwedzik,"ST, CF",61,70,750000,1000,21,02-12-2001,185,73,Śląsk Wrocław,Ekstraklasa,SUB,Poland,Right,2,75,59,48,64,21,57
275505,J. Yriarte,Jorge Yriarte,"CM, CDM",61,70,725000,2000,23,04-03-2000,182,73,SD Eibar,La Liga 2,RES,Venezuela,Right,3,59,53,58,58,58,56
276367,L. Curda,Laurin Curda,"RM, CB",61,70,725000,3000,21,30-10-2001,185,84,Paderborn,2. Bundesliga,RES,Germany,Right,3,68,45,59,60,62,64
276584,J. Richardson,Joe-Joe Richardson,CAM,61,70,725000,1000,21,01-11-2001,183,76,Sandhausen,3. Liga,SUB,United States,Right,4,63,53,60,61,47,61
276593,Thomas Luciano,Thomas Luciano Trindade Lopes,RB,61,70,700000,1000,21,14-01-2002,180,73,Gil Vicente,Liga Portugal,SUB,Brazil,Right,2,74,46,58,61,53,56
276704,B. Dizdarević,Belmin Dizdarević,GK,61,70,650000,2000,21,09-08-2001,189,80,Montpellier,Ligue 1,SUB,Bosnia and Herzegovina,Right,2,,,,,,
277370,Ricardo Sousa,José Ricardo Gomes de Sousa,"CDM, CM, CB",61,70,700000,1000,22,09-06-2001,179,70,Portimonense,Liga Portugal,RES,Portugal,Right,3,56,44,56,55,62,64
277498,J. Assoumou,Jaurès Assoumou,"ST, RW",61,70,725000,1000,20,17-10-2002,167,65,Troyes,Ligue 2,SUB,Mali,Right,3,68,62,47,64,21,45
278113,M. Kata,Mihály Kata,"CM, CDM",61,70,,,21,13-04-2002,176,75,,,,Hungary,Right,3,70,54,58,65,52,56
239371,I. El Maach,Issam El Maach,GK,61,69,625000,1000,23,01-02-2000,187,96,FC Twente,Eredivisie,SUB,Morocco,Right,3,,,,,,
244707,E. Celebi,Ekin Çelebi,LB,61,69,700000,950,23,06-06-2000,184,74,Rot-Weiss Essen,3. Liga,SUB,Germany,Left,4,66,30,47,54,58,66
246709,A. Skipper,Anton Skipper Hendriksen,CB,61,69,675000,750,23,31-03-2000,194,77,Sarpsborg 08,Eliteserien,LCB,Denmark,Right,2,65,31,45,46,60,69
247120,R. Margaret,Richonell Margaret,"LM, ST, RM",61,69,725000,2000,22,07-09-2000,185,71,RKC Waalwijk,Eredivisie,SUB,Netherlands,Right,3,77,59,54,65,23,52
248707,P. Slørdahl,Philip Alexander Kolberg Slørdahl,CB,61,69,700000,850,22,14-11-2000,188,82,Lillestrøm,Eliteserien,SUB,Norway,Right,3,53,31,46,46,61,66
252505,J. Grobelny,Jędrzej Grobelny,GK,61,69,650000,500,22,28-06-2001,188,80,Warta Poznań,Ekstraklasa,GK,Poland,Right,2,,,,,,
252942,G. Borrelli,Gennaro Borrelli,ST,61,69,725000,2000,23,10-03-2000,194,90,Brescia,Serie B,SUB,Italy,Right,2,53,60,38,55,24,64
254514,K. Höög Jansson,Kevin Höög Jansson,"CB, CDM",61,69,700000,1000,22,29-09-2000,189,81,Norrköping,Allsvenskan,SUB,Sweden,Left,3,56,43,57,58,59,69
260070,G. Torres,Cristian Gonzalo Torres,"ST, LM",61,69,725000,3000,23,24-12-1999,178,76,Central Cordoba SdE,Liga Profesional,SUB,Argentina,Left,2,63,62,51,64,30,56
260531,L. Bodnar,Luke Joshua Bodnar,"CDM, CM, CB",61,69,675000,900,23,19-05-2000,183,81,Perth Glory,A-League,SUB,Australia,Right,3,62,38,52,55,58,72
262362,J. Mulligan,Josh Mulligan,"RB, RM, LM",61,69,675000,950,20,12-11-2002,175,77,Dundee,Premiership,SUB,Scotland,Right,3,81,53,54,62,52,62
262603,A. Fase,Anton Fase,"RW, ST",61,69,725000,1000,23,06-02-2000,185,75,ŁKS Łódź,Ekstraklasa,SUB,Netherlands,Right,3,80,57,53,64,32,55
262673,G. Furrer,Guillaume Ronan Furrer,"ST, LM",61,69,750000,900,22,28-01-2001,182,79,Freiburg II,3. Liga,SUB,Switzerland,Right,3,63,60,54,63,24,53
264154,S. Visentin,Santiago Guido Visentin,CB,61,69,675000,500,24,05-03-1999,187,74,Cittadella,Serie B,RES,Argentina,Right,2,56,34,42,44,61,69
264529,F. Schock,Florian Schock,GK,61,69,650000,2000,22,22-05-2001,199,95,VfB Stuttgart,Bundesliga,RES,Germany,Right,2,,,,,,
264685,N. Cissé,Nadjib Cissé,CB,61,69,700000,900,22,22-12-2000,188,79,Quevilly Rouen,Ligue 2,RCB,Mali,Left,2,52,28,40,41,60,70
266390,S. Zawadzki,Sean Zawadzki,"CB, CDM",61,69,675000,1000,23,21-04-2000,183,73,Columbus Crew,Major League Soccer,SUB,United States,Right,3,72,50,50,58,60,65
268552,G. Rendón,Guillermo Alejandro Rendón Moreira,LB,61,69,700000,500,21,22-03-2002,164,72,Barcelona Guayaquil,Liga Pro,RES,Ecuador,Left,3,69,44,54,61,56,59
269253,J. Marquez,Javier Alejandro Marquez Torres,"CB, RB",61,69,650000,500,19,14-02-2004,180,79,Estudiantes Mérida,Primera Division,SUB,Venezuela,Right,2,57,28,31,36,62,66
269957,P. König,Phillip König,ST,61,69,725000,800,23,22-03-2000,188,83,MSV Duisburg,3. Liga,SUB,Germany,Right,4,69,60,47,64,37,68
273665,J. Müller,Joey Müller,"LB, CDM",61,69,700000,2000,22,30-08-2000,180,70,Schalke 04,2. Bundesliga,RES,Germany,Left,3,67,42,55,58,57,55
275081,C. Camarillo,Christian Alexander Camarillo Adames,CB,61,69,675000,500,20,24-10-2002,188,80,Metropolitanos,Primera Division,SUB,Venezuela,Right,2,65,26,35,38,61,67
275156,N. Rodríguez,Nahuel Jeremy Rodriguez Meneses,RM,61,69,725000,500,21,04-03-2002,163,62,César Vallejo,Primera Division,SUB,Peru,Right,3,65,51,58,61,29,41
275181,V. Rivarola,Víctor Gustavo Rivarola Martinez,"ST, LW, RW",61,69,750000,500,21,16-05-2002,179,71,Guaraní,Primera División,SUB,Paraguay,Left,3,73,54,55,64,20,65
275359,Rikelmi,Rikelmi Valentim dos Santos,"RW, LW",61,69,725000,3000,21,14-08-2001,160,55,RWDM,Jupiler Pro League,SUB,Brazil,Right,3,55,61,58,64,28,32
276030,A. Ba-Sy,Amadou Ba-Sy,ST,61,69,750000,1000,22,08-06-2001,192,91,Dunkerque,Ligue 2,SUB,France,Right,3,54,60,47,57,25,63
276067,A. Klimek,Antoni Klimek,"LM, RM, LB",61,69,725000,950,20,04-08-2002,176,78,Widzew Lodz,Ekstraklasa,SUB,Poland,Left,4,66,54,56,66,51,59
276271,T. Eisenhuth,Tobias Eisenhuth,"CDM, CB, CM",61,69,700000,750,21,21-09-2001,183,83,Jahn Regensburg,3. Liga,SUB,Germany,Right,3,56,44,56,55,60,65
276853,Granados,Sergio Granados González,LM,61,69,725000,1000,23,13-01-2000,181,75,Mirandés,La Liga 2,RES,Spain,Right,3,65,57,62,61,30,51
276877,K. Lukoszek,Kamil Lukoszek,LM,61,69,725000,1000,21,04-04-2002,177,70,Górnik Zabrze,Ekstraklasa,LM,Poland,Left,3,73,54,52,62,27,51
276923,Hélio Varela,Hélio Sandro Varela,"LM, RM, LW",61,69,725000,1000,21,03-05-2002,176,69,Portimonense,Liga Portugal,LM,Portugal,Right,3,70,64,51,65,28,54
277216,M. Bamba,Mohamed Bamba,ST,61,69,750000,2000,21,10-12-2001,180,70,Wolfsberger AC,Bundesliga,SUB,Côte d'Ivoire,Right,3,72,63,48,58,24,64
277431,R. Lipinski,Raphaël Lipinski,"LWB, LM",61,69,675000,750,20,30-07-2002,181,71,Rodez,Ligue 2,SUB,France,Left,2,66,43,51,58,56,58
277675,Jaime Garrido,Jaime Garrido Moya,ST,61,69,725000,2000,20,19-04-2003,175,70,Alcorcón,La Liga 2,RES,Spain,Right,3,54,67,45,55,24,47
277939,S. Degert,Sonny Degert,"ST, LM",61,69,750000,1000,22,21-12-2000,175,73,Pau,Ligue 2,RES,France,Right,3,64,61,57,59,23,57
278039,A. Álvarez,Anthony Álvarez,"RM, CF",61,69,725000,500,21,04-10-2001,175,72,Delfin,Liga Pro,SUB,Ecuador,Right,3,66,55,58,61,60,62
234096,B. Hvidt,Benjamin Steenfeldt Hvidt,"CM, CDM",61,68,650000,2000,23,12-03-2000,185,78,AGF,Superliga,RES,Denmark,Right,3,63,54,59,60,61,70
238170,C. Theoharous,Christian Theoharous,"LM, RM",61,68,650000,650,23,06-12-1999,176,70,Central Coast Mariners,A-League,LM,Australia,Left,2,79,55,51,65,29,41
238510,T. Luvambo,Taylor Luvambo,"RB, RM",61,68,625000,1000,23,05-07-1999,180,75,Guingamp,Ligue 2,SUB,France,Right,3,83,50,55,64,58,62
239278,J. Svedberg,Jonathan Svedberg,CM,61,68,650000,800,24,22-03-1999,178,73,Halmstad,Allsvenskan,RCM,Sweden,Right,3,66,46,60,63,59,62
242229,B. Maher,Brian Philip Maher,GK,61,68,575000,500,22,01-11-2000,185,78,Derry City,Premier Division,GK,Republic of Ireland,Right,3,,,,,,
242791,D. Polvara,Dante Polvara,"CDM, CM, CAM",61,68,625000,1000,23,01-02-2000,195,81,Aberdeen,Premiership,RCM,United States,Right,4,59,48,54,61,55,69
243845,P. Patterson,Phoenix Patterson,"LM, LWB",61,68,675000,2000,22,01-09-2000,178,70,Fleetwood Town,League One,LWB,Scotland,Left,3,82,54,60,62,45,46
247689,Lee Ji Sol,Ji Sol Lee,CB,61,68,600000,1000,23,09-07-1999,182,65,Gangwon,K League 1,SUB,Korea Republic,Right,2,61,39,41,41,58,74
251165,T. Savin,Toby Savin,GK,61,68,575000,1000,22,04-05-2001,194,84,Accrington Stanley,League Two,GK,England,Right,3,,,,,,
252241,D. Rouyard,Davy Rouyard,GK,61,68,550000,1000,23,17-08-1999,194,90,Bordeaux,Ligue 2,RES,France,Right,2,,,,,,
252423,F. Waleed,Falah Waleed Juma Alsouri Aljneibi,CDM,61,68,625000,500,24,13-09-1998,179,65,Al Ain,Pro League,SUB,United Arab Emirates,Right,3,67,44,52,56,57,70
253016,E. Boahene,Ernest Boahene,RWB,61,68,625000,750,23,06-03-2000,172,73,Strømsgodset,Eliteserien,SUB,Ghana,Right,2,75,44,53,60,55,60
253712,Apuia,Lalengmawia Lalengmawia,"CM, CDM",61,68,675000,550,22,17-10-2000,177,68,Mumbai City,Super League,RCM,India,Right,3,65,47,53,62,57,73
254496,C. Grant,Conor Michael Grant,"LW, CM, RW",61,68,675000,3000,21,23-07-2001,178,74,Milton Keynes Dons,League Two,SUB,Republic of Ireland,Right,3,76,54,59,63,55,56
255693,A. Uzodimma,Anthony Chigaemezu Uzodimma,"CDM, CM, RB",61,68,625000,2000,24,17-04-1999,176,79,Kayserispor,Super Lig,RB,Nigeria,Right,3,72,54,56,66,58,59
255812,J. Lara,Johan David Lara Medrano,GK,61,68,550000,500,24,28-02-1999,188,82,Aucas,Liga Pro,SUB,Ecuador,Right,1,,,,,,
256156,R. Morínigo,Rodrigo Mario Morínigo Acosta,GK,61,68,550000,500,24,07-10-1998,189,91,Libertad,Primera División,SUB,Paraguay,Right,2,,,,,,
256815,K. Hurst,Kyle Hurst,"LW, LM",61,68,675000,3000,21,20-01-2002,178,72,Doncaster Rovers,League Two,RES,England,Right,3,77,53,53,64,29,51
258806,P. Komposch,Paul Komposch,CB,61,68,625000,2000,22,13-05-2001,187,78,Hartberg,Bundesliga,RCB,Austria,Right,3,65,29,44,42,61,67
259340,A. Mishra,Akash Mishra,LB,61,68,625000,500,21,27-11-2001,179,68,Mumbai City,Super League,LB,India,Left,4,75,39,51,56,55,70
259767,T. Aquilina,Thomas Aquilina,"RB, LB",61,68,625000,500,22,02-02-2001,178,67,Newcastle Jets,A-League,RB,Australia,Right,4,84,22,48,61,52,61
260497,Lee Kang Hyeon,Kang Hyeon Lee,"CDM, CM, CB",61,68,625000,900,24,31-07-1998,181,76,Gwangju,K League 1,RES,Korea Republic,Right,3,61,39,50,55,58,71
260627,E. Moreira,Estivel Iván Moreira Benítez,CM,61,68,650000,500,24,16-04-1999,170,65,Guaraní,Primera División,LCM,Paraguay,Right,3,71,47,60,59,54,56
260639,M. Mert,Metehan Mert,CB,61,68,600000,2000,24,01-05-1999,180,77,Konyaspor,Super Lig,SUB,Turkey,Left,2,59,29,34,37,65,65
261415,J. Barinaga,Juan Pablo Barinaga,"CM, CAM",61,68,650000,2000,23,13-06-2000,175,77,Patronato,Liga Profesional,SUB,Argentina,Right,3,68,55,62,65,52,52
261969,B. Villalta,Eder Benjamín Villalta Mori,"CB, RB",61,68,625000,500,22,24-07-2000,180,73,Deportivo Binacional,Primera Division,RCB,Peru,Right,3,60,31,51,43,62,62
262039,N. Velupillay,Nishan Velupillay,"RM, LM",61,68,675000,1000,22,07-05-2001,181,77,Melbourne Victory,A-League,LM,Australia,Right,3,88,54,52,65,32,52
262226,M. Simba,Moonga Simba,RW,61,68,650000,950,23,08-05-2000,183,70,Brann,Eliteserien,SUB,Sweden,Left,2,81,53,52,65,29,62
263445,A. Abdijanovic,Amir Abdijanovic,"ST, CF",61,68,675000,2000,22,03-03-2001,180,70,Rheindorf Altach,Bundesliga,SUB,Austria,Right,5,68,60,51,62,21,62
264367,K. Lopata,Kacper Lopata,CB,61,68,625000,1000,21,27-08-2001,192,82,Barnsley,League One,CB,Poland,Right,2,58,27,39,37,60,71
268129,S. Djeffal,Sofiane Djeffal,"CM, CDM",61,68,650000,1000,24,09-04-1999,182,69,Austin,Major League Soccer,SUB,France,Right,3,68,52,61,64,52,61
268130,I. Murphy,Ian Murphy,"CB, LWB",61,68,600000,1000,23,16-01-2000,188,74,Cincinnati,Major League Soccer,LCB,United States,Left,2,64,28,40,54,63,66
268347,S. Melgar,Sebastián Melgar Parada,ST,61,68,675000,500,21,16-07-2001,182,78,Palmaflor del Trópico,Liga De Futbol Prof,SUB,Bolivia,Right,3,58,62,52,60,26,66
269623,M. Acosta,Miguel Ángel Acosta,GK,61,68,575000,1000,21,19-10-2001,189,80,Argentinos Juniors,Liga Profesional,RES,Argentina,Right,3,,,,,,
270097,V. Garofalo,Vincenzo Garofalo,CM,61,68,650000,850,23,08-08-1999,184,80,Brescia,Serie B,RES,Italy,Right,3,68,51,61,63,42,63
270514,N. Eichinger,Noel Eichinger,"ST, RM",61,68,675000,900,21,02-08-2001,182,79,Jahn Regensburg,3. Liga,SUB,Germany,Right,3,64,60,54,59,30,62
